time_s,n_citric_g,x_piston_cm,v_piston_cm_s,s_vehicle_m,v_vehicle_cm_s,n_co2_gas_mol,n_co2_dissolved_mol,P_reactor_bar,n_air_mol
10.099550,239.141230,15.000000,0.000000,0.000000,0.000000,0.06025562,0.01708455,0.5439,0.00000000
10.104550,239.139466,15.000000,0.000000,0.000000,0.000000,0.06028316,0.01709437,0.5442,0.00000000
10.109550,239.137703,15.000000,0.000000,0.000000,0.000000,0.06031070,0.01710418,0.5444,0.00000000
10.114550,239.135939,15.000000,0.000000,0.000000,0.000000,0.06033824,0.01711399,0.5447,0.00000000
10.119550,239.134175,15.000000,0.000000,0.000000,0.000000,0.06036578,0.01712380,0.5449,0.00000000
10.124550,239.132412,15.000000,0.000000,0.000000,0.000000,0.06039331,0.01713362,0.5452,0.00000000
10.129550,239.130649,15.000000,0.000000,0.000000,0.000000,0.06042085,0.01714343,0.5454,0.00000000
10.134550,239.128886,15.000000,0.000000,0.000000,0.000000,0.06044838,0.01715324,0.5457,0.00000000
10.139550,239.127123,15.000000,0.000000,0.000000,0.000000,0.06047591,0.01716305,0.5459,0.00000000
10.144550,239.125360,15.000000,0.000000,0.000000,0.000000,0.06050343,0.01717286,0.5462,0.00000000
10.149550,239.123598,15.000000,0.000000,0.000000,0.000000,0.06053095,0.01718267,0.5464,0.00000000
10.154550,239.121835,15.000000,0.000000,0.000000,0.000000,0.06055848,0.01719248,0.5467,0.00000000
10.159550,239.120073,15.000000,0.000000,0.000000,0.000000,0.06058600,0.01720229,0.5469,0.00000000
10.164550,239.118311,15.000000,0.000000,0.000000,0.000000,0.06061351,0.01721209,0.5471,0.00000000
10.169550,239.116549,15.000000,0.000000,0.000000,0.000000,0.06064103,0.01722190,0.5474,0.00000000
10.174550,239.114787,15.000000,0.000000,0.000000,0.000000,0.06066854,0.01723171,0.5476,0.00000000
10.179550,239.113025,15.000000,0.000000,0.000000,0.000000,0.06069605,0.01724151,0.5479,0.00000000
10.184550,239.111264,15.000000,0.000000,0.000000,0.000000,0.06072356,0.01725132,0.5481,0.00000000
10.189550,239.109502,15.000000,0.000000,0.000000,0.000000,0.06075106,0.01726112,0.5484,0.00000000
10.194550,239.107741,15.000000,0.000000,0.000000,0.000000,0.06077856,0.01727093,0.5486,0.00000000
10.199550,239.105980,15.000000,0.000000,0.000000,0.000000,0.06080606,0.01728073,0.5489,0.00000000
10.204550,239.104219,15.000000,0.000000,0.000000,0.000000,0.06083356,0.01729053,0.5491,0.00000000
10.209550,239.102458,15.000000,0.000000,0.000000,0.000000,0.06086106,0.01730034,0.5494,0.00000000
10.214550,239.100697,15.000000,0.000000,0.000000,0.000000,0.06088855,0.01731014,0.5496,0.00000000
10.219550,239.098937,15.000000,0.000000,0.000000,0.000000,0.06091604,0.01731994,0.5499,0.00000000
10.224550,239.097176,15.000000,0.000000,0.000000,0.000000,0.06094353,0.01732974,0.5501,0.00000000
10.229550,239.095416,15.000000,0.000000,0.000000,0.000000,0.06097102,0.01733954,0.5504,0.00000000
10.234550,239.093656,15.000000,0.000000,0.000000,0.000000,0.06099850,0.01734934,0.5506,0.00000000
10.239550,239.091896,15.000000,0.000000,0.000000,0.000000,0.06102599,0.01735914,0.5509,0.00000000
10.244550,239.090136,15.000000,0.000000,0.000000,0.000000,0.06105347,0.01736894,0.5511,0.00000000
10.249550,239.088376,15.000000,0.000000,0.000000,0.000000,0.06108094,0.01737874,0.5514,0.00000000
10.254550,239.086617,15.000000,0.000000,0.000000,0.000000,0.06110842,0.01738854,0.5516,0.00000000
10.259550,239.084857,15.000000,0.000000,0.000000,0.000000,0.06113589,0.01739834,0.5519,0.00000000
10.264550,239.083098,15.000000,0.000000,0.000000,0.000000,0.06116336,0.01740813,0.5521,0.00000000
10.269550,239.081339,15.000000,0.000000,0.000000,0.000000,0.06119083,0.01741793,0.5524,0.00000000
10.274550,239.079580,15.000000,0.000000,0.000000,0.000000,0.06121830,0.01742773,0.5526,0.00000000
10.279550,239.077821,15.000000,0.000000,0.000000,0.000000,0.06124576,0.01743752,0.5529,0.00000000
10.284550,239.076063,15.000000,0.000000,0.000000,0.000000,0.06127322,0.01744731,0.5531,0.00000000
10.289550,239.074304,15.000000,0.000000,0.000000,0.000000,0.06130068,0.01745711,0.5534,0.00000000
10.294550,239.072546,15.000000,0.000000,0.000000,0.000000,0.06132814,0.01746690,0.5536,0.00000000
10.299550,239.070788,15.000000,0.000000,0.000000,0.000000,0.06135559,0.01747670,0.5538,0.00000000
10.304550,239.069030,15.000000,0.000000,0.000000,0.000000,0.06138305,0.01748649,0.5541,0.00000000
10.309550,239.067272,15.000000,0.000000,0.000000,0.000000,0.06141050,0.01749628,0.5543,0.00000000
10.314550,239.065514,15.000000,0.000000,0.000000,0.000000,0.06143794,0.01750607,0.5546,0.00000000
10.319550,239.063756,15.000000,0.000000,0.000000,0.000000,0.06146539,0.01751586,0.5548,0.00000000
10.324550,239.061999,15.000000,0.000000,0.000000,0.000000,0.06149283,0.01752565,0.5551,0.00000000
10.329550,239.060242,15.000000,0.000000,0.000000,0.000000,0.06152027,0.01753544,0.5553,0.00000000
10.334550,239.058485,15.000000,0.000000,0.000000,0.000000,0.06154771,0.01754523,0.5556,0.00000000
10.339550,239.056728,15.000000,0.000000,0.000000,0.000000,0.06157515,0.01755502,0.5558,0.00000000
10.344550,239.054971,15.000000,0.000000,0.000000,0.000000,0.06160258,0.01756481,0.5561,0.00000000
10.349550,239.053214,15.000000,0.000000,0.000000,0.000000,0.06163001,0.01757460,0.5563,0.00000000
10.354550,239.051457,15.000000,0.000000,0.000000,0.000000,0.06165744,0.01758438,0.5566,0.00000000
10.359550,239.049701,15.000000,0.000000,0.000000,0.000000,0.06168487,0.01759417,0.5568,0.00000000
10.364550,239.047945,15.000000,0.000000,0.000000,0.000000,0.06171230,0.01760395,0.5571,0.00000000
10.369550,239.046188,15.000000,0.000000,0.000000,0.000000,0.06173972,0.01761374,0.5573,0.00000000
10.374550,239.044432,15.000000,0.000000,0.000000,0.000000,0.06176714,0.01762352,0.5576,0.00000000
10.379550,239.042677,15.000000,0.000000,0.000000,0.000000,0.06179456,0.01763331,0.5578,0.00000000
10.384550,239.040921,15.000000,0.000000,0.000000,0.000000,0.06182197,0.01764309,0.5581,0.00000000
10.389550,239.039165,15.000000,0.000000,0.000000,0.000000,0.06184939,0.01765288,0.5583,0.00000000
10.394550,239.037410,15.000000,0.000000,0.000000,0.000000,0.06187680,0.01766266,0.5586,0.00000000
10.399550,239.035655,15.000000,0.000000,0.000000,0.000000,0.06190421,0.01767244,0.5588,0.00000000
10.404550,239.033900,15.000000,0.000000,0.000000,0.000000,0.06193161,0.01768222,0.5590,0.00000000
10.409550,239.032145,15.000000,0.000000,0.000000,0.000000,0.06195902,0.01769200,0.5593,0.00000000
10.414550,239.030390,15.000000,0.000000,0.000000,0.000000,0.06198642,0.01770178,0.5595,0.00000000
10.419550,239.028635,15.000000,0.000000,0.000000,0.000000,0.06201382,0.01771156,0.5598,0.00000000
10.424550,239.026881,15.000000,0.000000,0.000000,0.000000,0.06204122,0.01772134,0.5600,0.00000000
10.429550,239.025126,15.000000,0.000000,0.000000,0.000000,0.06206861,0.01773112,0.5603,0.00000000
10.434550,239.023372,15.000000,0.000000,0.000000,0.000000,0.06209600,0.01774090,0.5605,0.00000000
10.439550,239.021618,15.000000,0.000000,0.000000,0.000000,0.06212339,0.01775067,0.5608,0.00000000
10.444550,239.019864,15.000000,0.000000,0.000000,0.000000,0.06215078,0.01776045,0.5610,0.00000000
10.449550,239.018110,15.000000,0.000000,0.000000,0.000000,0.06217817,0.01777023,0.5613,0.00000000
10.454550,239.016357,15.000000,0.000000,0.000000,0.000000,0.06220555,0.01778000,0.5615,0.00000000
10.459550,239.014603,15.000000,0.000000,0.000000,0.000000,0.06223293,0.01778978,0.5618,0.00000000
10.464550,239.012850,15.000000,0.000000,0.000000,0.000000,0.06226031,0.01779955,0.5620,0.00000000
10.469550,239.011096,15.000000,0.000000,0.000000,0.000000,0.06228769,0.01780933,0.5623,0.00000000
10.474550,239.009343,15.000000,0.000000,0.000000,0.000000,0.06231506,0.01781910,0.5625,0.00000000
10.479550,239.007590,15.000000,0.000000,0.000000,0.000000,0.06234243,0.01782887,0.5628,0.00000000
10.484550,239.005838,15.000000,0.000000,0.000000,0.000000,0.06236980,0.01783865,0.5630,0.00000000
10.489550,239.004085,15.000000,0.000000,0.000000,0.000000,0.06239717,0.01784842,0.5632,0.00000000
10.494550,239.002333,15.000000,0.000000,0.000000,0.000000,0.06242454,0.01785819,0.5635,0.00000000
10.499550,239.000580,15.000000,0.000000,0.000000,0.000000,0.06245190,0.01786796,0.5637,0.00000000
10.504550,238.998828,15.000000,0.000000,0.000000,0.000000,0.06247926,0.01787773,0.5640,0.00000000
10.509550,238.997076,15.000000,0.000000,0.000000,0.000000,0.06250662,0.01788750,0.5642,0.00000000
10.514550,238.995324,15.000000,0.000000,0.000000,0.000000,0.06253398,0.01789727,0.5645,0.00000000
10.519550,238.993572,15.000000,0.000000,0.000000,0.000000,0.06256133,0.01790704,0.5647,0.00000000
10.524550,238.991821,15.000000,0.000000,0.000000,0.000000,0.06258868,0.01791680,0.5650,0.00000000
10.529550,238.990069,15.000000,0.000000,0.000000,0.000000,0.06261603,0.01792657,0.5652,0.00000000
10.534550,238.988318,15.000000,0.000000,0.000000,0.000000,0.06264338,0.01793634,0.5655,0.00000000
10.539550,238.986567,15.000000,0.000000,0.000000,0.000000,0.06267072,0.01794610,0.5657,0.00000000
10.544550,238.984816,15.000000,0.000000,0.000000,0.000000,0.06269806,0.01795587,0.5660,0.00000000
10.549550,238.983065,15.000000,0.000000,0.000000,0.000000,0.06272540,0.01796563,0.5662,0.00000000
10.554550,238.981314,15.000000,0.000000,0.000000,0.000000,0.06275274,0.01797540,0.5665,0.00000000
10.559550,238.979564,15.000000,0.000000,0.000000,0.000000,0.06278008,0.01798516,0.5667,0.00000000
10.564550,238.977813,15.000000,0.000000,0.000000,0.000000,0.06280741,0.01799492,0.5670,0.00000000
10.569550,238.976063,15.000000,0.000000,0.000000,0.000000,0.06283474,0.01800469,0.5672,0.00000000
10.574550,238.974313,15.000000,0.000000,0.000000,0.000000,0.06286207,0.01801445,0.5674,0.00000000
10.579550,238.972563,15.000000,0.000000,0.000000,0.000000,0.06288940,0.01802421,0.5677,0.00000000
10.584550,238.970813,15.000000,0.000000,0.000000,0.000000,0.06291672,0.01803397,0.5679,0.00000000
10.589550,238.969064,15.000000,0.000000,0.000000,0.000000,0.06294404,0.01804373,0.5682,0.00000000
10.594550,238.967314,15.000000,0.000000,0.000000,0.000000,0.06297136,0.01805349,0.5684,0.00000000
10.599550,238.965565,15.000000,0.000000,0.000000,0.000000,0.06299868,0.01806325,0.5687,0.00000000
10.604550,238.963815,15.000000,0.000000,0.000000,0.000000,0.06302599,0.01807301,0.5689,0.00000000
10.609550,238.962066,15.000000,0.000000,0.000000,0.000000,0.06305330,0.01808276,0.5692,0.00000000
10.614550,238.960317,15.000000,0.000000,0.000000,0.000000,0.06308062,0.01809252,0.5694,0.00000000
10.619550,238.958569,15.000000,0.000000,0.000000,0.000000,0.06310792,0.01810228,0.5697,0.00000000
10.624550,238.956820,15.000000,0.000000,0.000000,0.000000,0.06313523,0.01811203,0.5699,0.00000000
10.629550,238.955071,15.000000,0.000000,0.000000,0.000000,0.06316253,0.01812179,0.5702,0.00000000
10.634550,238.953323,15.000000,0.000000,0.000000,0.000000,0.06318983,0.01813155,0.5704,0.00000000
10.639550,238.951575,15.000000,0.000000,0.000000,0.000000,0.06321713,0.01814130,0.5707,0.00000000
10.644550,238.949827,15.000000,0.000000,0.000000,0.000000,0.06324443,0.01815105,0.5709,0.00000000
10.649550,238.948079,15.000000,0.000000,0.000000,0.000000,0.06327172,0.01816081,0.5711,0.00000000
10.654550,238.946331,15.000000,0.000000,0.000000,0.000000,0.06329901,0.01817056,0.5714,0.00000000
10.659550,238.944583,15.000000,0.000000,0.000000,0.000000,0.06332630,0.01818031,0.5716,0.00000000
10.664550,238.942836,15.000000,0.000000,0.000000,0.000000,0.06335359,0.01819006,0.5719,0.00000000
10.669550,238.941089,15.000000,0.000000,0.000000,0.000000,0.06338088,0.01819981,0.5721,0.00000000
10.674550,238.939341,15.000000,0.000000,0.000000,0.000000,0.06340816,0.01820956,0.5724,0.00000000
10.679550,238.937594,15.000000,0.000000,0.000000,0.000000,0.06343544,0.01821931,0.5726,0.00000000
10.684550,238.935848,15.000000,0.000000,0.000000,0.000000,0.06346272,0.01822906,0.5729,0.00000000
10.689550,238.934101,15.000000,0.000000,0.000000,0.000000,0.06348999,0.01823881,0.5731,0.00000000
10.694550,238.932354,15.000000,0.000000,0.000000,0.000000,0.06351727,0.01824856,0.5734,0.00000000
10.699550,238.930608,15.000000,0.000000,0.000000,0.000000,0.06354454,0.01825830,0.5736,0.00000000
10.704550,238.928861,15.000000,0.000000,0.000000,0.000000,0.06357181,0.01826805,0.5739,0.00000000
10.709550,238.927115,15.000000,0.000000,0.000000,0.000000,0.06359907,0.01827780,0.5741,0.00000000
10.714550,238.925369,15.000000,0.000000,0.000000,0.000000,0.06362634,0.01828754,0.5743,0.00000000
10.719550,238.923623,15.000000,0.000000,0.000000,0.000000,0.06365360,0.01829729,0.5746,0.00000000
10.724550,238.921878,15.000000,0.000000,0.000000,0.000000,0.06368086,0.01830703,0.5748,0.00000000
10.729550,238.920132,15.000000,0.000000,0.000000,0.000000,0.06370812,0.01831677,0.5751,0.00000000
10.734550,238.918387,15.000000,0.000000,0.000000,0.000000,0.06373537,0.01832652,0.5753,0.00000000
10.739550,238.916641,15.000000,0.000000,0.000000,0.000000,0.06376263,0.01833626,0.5756,0.00000000
10.744550,238.914896,15.000000,0.000000,0.000000,0.000000,0.06378988,0.01834600,0.5758,0.00000000
10.749550,238.913151,15.000000,0.000000,0.000000,0.000000,0.06381712,0.01835574,0.5761,0.00000000
10.754550,238.911406,15.000000,0.000000,0.000000,0.000000,0.06384437,0.01836548,0.5763,0.00000000
10.759550,238.909662,15.000000,0.000000,0.000000,0.000000,0.06387161,0.01837522,0.5766,0.00000000
10.764550,238.907917,15.000000,0.000000,0.000000,0.000000,0.06389886,0.01838496,0.5768,0.00000000
10.769550,238.906173,15.000000,0.000000,0.000000,0.000000,0.06392610,0.01839470,0.5771,0.00000000
10.774550,238.904429,15.000000,0.000000,0.000000,0.000000,0.06395333,0.01840444,0.5773,0.00000000
10.779550,238.902685,15.000000,0.000000,0.000000,0.000000,0.06398057,0.01841418,0.5775,0.00000000
10.784550,238.900941,15.000000,0.000000,0.000000,0.000000,0.06400780,0.01842391,0.5778,0.00000000
10.789550,238.899197,15.000000,0.000000,0.000000,0.000000,0.06403503,0.01843365,0.5780,0.00000000
10.794550,238.897453,15.000000,0.000000,0.000000,0.000000,0.06406226,0.01844339,0.5783,0.00000000
10.799550,238.895710,15.000000,0.000000,0.000000,0.000000,0.06408948,0.01845312,0.5785,0.00000000
10.804550,238.893966,15.000000,0.000000,0.000000,0.000000,0.06411671,0.01846286,0.5788,0.00000000
10.809550,238.892223,15.000000,0.000000,0.000000,0.000000,0.06414393,0.01847259,0.5790,0.00000000
10.814550,238.890480,15.000000,0.000000,0.000000,0.000000,0.06417114,0.01848232,0.5793,0.00000000
10.819550,238.888737,15.000000,0.000000,0.000000,0.000000,0.06419836,0.01849206,0.5795,0.00000000
10.824550,238.886994,15.000000,0.000000,0.000000,0.000000,0.06422558,0.01850179,0.5798,0.00000000
10.829550,238.885252,15.000000,0.000000,0.000000,0.000000,0.06425279,0.01851152,0.5800,0.00000000
10.834550,238.883509,15.000000,0.000000,0.000000,0.000000,0.06428000,0.01852125,0.5802,0.00000000
10.839550,238.881767,15.000000,0.000000,0.000000,0.000000,0.06430720,0.01853098,0.5805,0.00000000
10.844550,238.880025,15.000000,0.000000,0.000000,0.000000,0.06433441,0.01854071,0.5807,0.00000000
10.849550,238.878282,15.000000,0.000000,0.000000,0.000000,0.06436161,0.01855044,0.5810,0.00000000
10.854550,238.876541,15.000000,0.000000,0.000000,0.000000,0.06438881,0.01856017,0.5812,0.00000000
10.859550,238.874799,15.000000,0.000000,0.000000,0.000000,0.06441601,0.01856990,0.5815,0.00000000
10.864550,238.873057,15.000000,0.000000,0.000000,0.000000,0.06444320,0.01857962,0.5817,0.00000000
10.869550,238.871316,15.000000,0.000000,0.000000,0.000000,0.06447040,0.01858935,0.5820,0.00000000
10.874550,238.869574,15.000000,0.000000,0.000000,0.000000,0.06449759,0.01859908,0.5822,0.00000000
10.879550,238.867833,15.000000,0.000000,0.000000,0.000000,0.06452478,0.01860880,0.5825,0.00000000
10.884550,238.866092,15.000000,0.000000,0.000000,0.000000,0.06455196,0.01861853,0.5827,0.00000000
10.889550,238.864351,15.000000,0.000000,0.000000,0.000000,0.06457915,0.01862825,0.5829,0.00000000
10.894550,238.862611,15.000000,0.000000,0.000000,0.000000,0.06460633,0.01863797,0.5832,0.00000000
10.899550,238.860870,15.000000,0.000000,0.000000,0.000000,0.06463351,0.01864770,0.5834,0.00000000
10.904550,238.859130,15.000000,0.000000,0.000000,0.000000,0.06466069,0.01865742,0.5837,0.00000000
10.909550,238.857389,15.000000,0.000000,0.000000,0.000000,0.06468786,0.01866714,0.5839,0.00000000
10.914550,238.855649,15.000000,0.000000,0.000000,0.000000,0.06471503,0.01867686,0.5842,0.00000000
10.919550,238.853909,15.000000,0.000000,0.000000,0.000000,0.06474221,0.01868658,0.5844,0.00000000
10.924550,238.852169,15.000000,0.000000,0.000000,0.000000,0.06476937,0.01869630,0.5847,0.00000000
10.929550,238.850430,15.000000,0.000000,0.000000,0.000000,0.06479654,0.01870602,0.5849,0.00000000
10.934550,238.848690,15.000000,0.000000,0.000000,0.000000,0.06482370,0.01871574,0.5852,0.00000000
10.939550,238.846951,15.000000,0.000000,0.000000,0.000000,0.06485086,0.01872546,0.5854,0.00000000
10.944550,238.845211,15.000000,0.000000,0.000000,0.000000,0.06487802,0.01873518,0.5856,0.00000000
10.949550,238.843472,15.000000,0.000000,0.000000,0.000000,0.06490518,0.01874489,0.5859,0.00000000
10.954550,238.841733,15.000000,0.000000,0.000000,0.000000,0.06493233,0.01875461,0.5861,0.00000000
10.959550,238.839994,15.000000,0.000000,0.000000,0.000000,0.06495949,0.01876432,0.5864,0.00000000
10.964550,238.838256,15.000000,0.000000,0.000000,0.000000,0.06498664,0.01877404,0.5866,0.00000000
10.969550,238.836517,15.000000,0.000000,0.000000,0.000000,0.06501378,0.01878375,0.5869,0.00000000
10.974550,238.834779,15.000000,0.000000,0.000000,0.000000,0.06504093,0.01879347,0.5871,0.00000000
10.979550,238.833041,15.000000,0.000000,0.000000,0.000000,0.06506807,0.01880318,0.5874,0.00000000
10.984550,238.831303,15.000000,0.000000,0.000000,0.000000,0.06509521,0.01881289,0.5876,0.00000000
10.989550,238.829565,15.000000,0.000000,0.000000,0.000000,0.06512235,0.01882261,0.5878,0.00000000
10.994550,238.827827,15.000000,0.000000,0.000000,0.000000,0.06514949,0.01883232,0.5881,0.00000000
10.999550,238.826089,15.000000,0.000000,0.000000,0.000000,0.06517662,0.01884203,0.5883,0.00000000
11.004550,238.824352,15.000000,0.000000,0.000000,0.000000,0.06520375,0.01885174,0.5886,0.00000000
11.009550,238.822614,15.000000,0.000000,0.000000,0.000000,0.06523088,0.01886145,0.5888,0.00000000
11.014550,238.820877,15.000000,0.000000,0.000000,0.000000,0.06525801,0.01887115,0.5891,0.00000000
11.019550,238.819140,15.000000,0.000000,0.000000,0.000000,0.06528513,0.01888086,0.5893,0.00000000
11.024550,238.817403,15.000000,0.000000,0.000000,0.000000,0.06531226,0.01889057,0.5896,0.00000000
11.029550,238.815666,15.000000,0.000000,0.000000,0.000000,0.06533938,0.01890028,0.5898,0.00000000
11.034550,238.813930,15.000000,0.000000,0.000000,0.000000,0.06536649,0.01890998,0.5901,0.00000000
11.039550,238.812193,15.000000,0.000000,0.000000,0.000000,0.06539361,0.01891969,0.5903,0.00000000
11.044550,238.810457,15.000000,0.000000,0.000000,0.000000,0.06542072,0.01892939,0.5905,0.00000000
11.049550,238.808721,15.000000,0.000000,0.000000,0.000000,0.06544783,0.01893910,0.5908,0.00000000
11.054550,238.806985,15.000000,0.000000,0.000000,0.000000,0.06547494,0.01894880,0.5910,0.00000000
11.059550,238.805249,15.000000,0.000000,0.000000,0.000000,0.06550205,0.01895850,0.5913,0.00000000
11.064550,238.803513,15.000000,0.000000,0.000000,0.000000,0.06552915,0.01896821,0.5915,0.00000000
11.069550,238.801777,15.000000,0.000000,0.000000,0.000000,0.06555625,0.01897791,0.5918,0.00000000
11.074550,238.800042,15.000000,0.000000,0.000000,0.000000,0.06558335,0.01898761,0.5920,0.00000000
11.079550,238.798307,15.000000,0.000000,0.000000,0.000000,0.06561045,0.01899731,0.5923,0.00000000
11.084550,238.796572,15.000000,0.000000,0.000000,0.000000,0.06563755,0.01900701,0.5925,0.00000000
11.089550,238.794837,15.000000,0.000000,0.000000,0.000000,0.06566464,0.01901671,0.5927,0.00000000
11.094550,238.793102,15.000000,0.000000,0.000000,0.000000,0.06569173,0.01902641,0.5930,0.00000000
